time,env_temp,rh
2020-10-22 14:54:00,70.995,54.5
2020-10-22 14:55:00,70.995,54.36
2020-10-22 14:56:00,70.995,54.23
2020-10-22 14:57:00,70.995,54.09
2020-10-22 14:58:00,70.995,54.01
2020-10-22 14:59:00,70.995,53.92
2020-10-22 15:00:00,70.995,53.83
2020-10-22 15:01:00,70.995,53.74
2020-10-22 15:02:00,70.824,53.68
2020-10-22 15:03:00,70.824,53.59
2020-10-22 15:04:00,70.824,53.55
2020-10-22 15:05:00,70.824,53.46
2020-10-22 15:06:00,70.824,53.42
2020-10-22 15:07:00,70.824,53.33
2020-10-22 15:08:00,70.824,53.25
2020-10-22 15:09:00,70.824,53.17
2020-10-22 15:10:00,70.824,53.12
2020-10-22 15:11:00,70.65100000000001,53.07
2020-10-22 15:12:00,70.65100000000001,53.07
2020-10-22 15:13:00,70.65100000000001,53.58
2020-10-22 15:14:00,70.824,54.39
2020-10-22 15:15:00,70.824,55.08
2020-10-22 15:16:00,70.824,55.47
2020-10-22 15:17:00,70.995,55.59
2020-10-22 15:18:00,70.995,55.44
2020-10-22 15:19:00,70.995,55.3
2020-10-22 15:20:00,70.995,55.11
2020-10-22 15:21:00,70.995,54.92
2020-10-22 15:22:00,70.995,54.73
2020-10-22 15:23:00,70.995,54.5
2020-10-22 15:24:00,70.995,54.32
2020-10-22 15:25:00,71.168,54.2
2020-10-22 15:26:00,71.168,54.07
2020-10-22 15:27:00,71.339,53.82
2020-10-22 15:28:00,71.339,53.6
2020-10-22 15:29:00,71.512,53.49
2020-10-22 15:30:00,71.512,53.45
2020-10-22 15:31:00,71.512,53.45
2020-10-22 15:32:00,71.512,53.4
2020-10-22 15:33:00,71.339,53.34
2020-10-22 15:34:00,71.512,53.45
2020-10-22 15:35:00,71.683,53.64
2020-10-22 15:36:00,71.683,53.59
2020-10-22 15:37:00,71.683,53.77
2020-10-22 15:38:00,71.683,53.9
2020-10-22 15:39:00,71.683,53.99
2020-10-22 15:40:00,71.683,54.35
2020-10-22 15:41:00,71.683,56.19
2020-10-22 15:42:00,71.85600000000001,58.03
2020-10-22 15:43:00,72.028,58.91
2020-10-22 15:44:00,72.372,59.24
2020-10-22 15:45:00,72.718,59.0
2020-10-22 15:46:00,72.891,58.48
2020-10-22 15:47:00,73.234,57.78
2020-10-22 15:48:00,73.407,57.13
2020-10-22 15:49:00,73.58,56.67
2020-10-22 15:50:00,73.753,56.32
2020-10-22 15:51:00,73.753,56.11
2020-10-22 15:52:00,73.926,55.93
2020-10-22 15:53:00,74.098,55.85
2020-10-22 15:54:00,74.098,55.75
2020-10-22 15:55:00,74.271,55.67
2020-10-22 15:56:00,74.446,55.65
2020-10-22 15:57:00,74.446,55.65
2020-10-22 15:58:00,74.619,55.68
2020-10-22 15:59:00,74.791,55.65
2020-10-22 16:00:00,74.791,55.6
2020-10-22 16:01:00,74.964,55.58
2020-10-22 16:02:00,74.964,55.52
2020-10-22 16:03:00,75.139,55.4
2020-10-22 16:04:00,75.139,55.3
2020-10-22 16:05:00,75.312,55.22
2020-10-22 16:06:00,75.312,55.17
2020-10-22 16:07:00,75.484,55.2
2020-10-22 16:08:00,75.484,55.25
2020-10-22 16:09:00,75.65899999999999,54.72
2020-10-22 16:10:00,75.65899999999999,53.96
2020-10-22 16:11:00,75.832,53.34
2020-10-22 16:12:00,75.832,52.98
2020-10-22 16:13:00,75.832,52.72
2020-10-22 16:14:00,75.832,52.46
2020-10-22 16:15:00,76.006,52.26
2020-10-22 16:16:00,76.006,52.18
2020-10-22 16:17:00,76.006,52.05
2020-10-22 16:18:00,76.006,51.8
2020-10-22 16:19:00,76.006,51.68
2020-10-22 16:20:00,76.006,51.64
2020-10-22 16:21:00,76.006,51.64
2020-10-22 16:22:00,76.006,51.64
2020-10-22 16:23:00,76.006,51.72
2020-10-22 16:24:00,76.006,51.68
2020-10-22 16:25:00,76.181,51.65
2020-10-22 16:26:00,76.181,51.69
2020-10-22 16:27:00,76.181,51.69
2020-10-22 16:28:00,76.181,51.61
2020-10-22 16:29:00,76.181,51.53
2020-10-22 16:30:00,76.181,51.41
2020-10-22 16:31:00,76.181,51.41
2020-10-22 16:32:00,76.181,51.33
2020-10-22 16:33:00,76.181,51.25
2020-10-22 16:34:00,76.181,51.13
2020-10-22 16:35:00,76.181,51.09
2020-10-22 16:36:00,76.181,51.05
2020-10-22 16:37:00,76.181,51.09
2020-10-22 16:38:00,76.181,51.09
2020-10-22 16:39:00,76.354,51.06
2020-10-22 16:40:00,76.181,51.09
2020-10-22 16:41:00,76.354,51.1
2020-10-22 16:42:00,76.181,51.09
2020-10-22 16:43:00,76.354,51.06
2020-10-22 16:44:00,76.181,51.05
2020-10-22 16:45:00,76.181,51.09
2020-10-22 16:46:00,76.181,51.13
2020-10-22 16:47:00,76.354,51.1
2020-10-22 16:48:00,76.354,51.02
2020-10-22 16:49:00,76.354,50.9
2020-10-22 16:50:00,76.354,50.82
2020-10-22 16:51:00,76.354,50.82
2020-10-22 16:52:00,76.354,50.78
2020-10-22 16:53:00,76.354,50.86
2020-10-22 16:54:00,76.354,50.94
2020-10-22 16:55:00,76.354,51.02
2020-10-22 16:56:00,76.354,51.06
2020-10-22 16:57:00,76.354,51.1
2020-10-22 16:58:00,76.354,51.02
2020-10-22 16:59:00,76.354,50.98
2020-10-22 17:00:00,76.354,50.98
2020-10-22 17:01:00,76.354,51.02
2020-10-22 17:02:00,76.354,51.14
2020-10-22 17:03:00,76.354,51.06
2020-10-22 17:04:00,76.354,51.06
2020-10-22 17:05:00,76.528,50.99
2020-10-22 17:06:00,76.528,50.95
2020-10-22 17:07:00,76.528,50.91
2020-10-22 17:08:00,76.528,50.83
2020-10-22 17:09:00,76.528,50.79
2020-10-22 17:10:00,76.528,50.79
2020-10-22 17:11:00,76.528,50.76
2020-10-22 17:12:00,76.528,50.76
2020-10-22 17:13:00,76.528,50.79
2020-10-22 17:14:00,76.528,50.76
2020-10-22 17:15:00,76.528,50.72
2020-10-22 17:16:00,76.528,50.68
2020-10-22 17:17:00,76.528,50.68
2020-10-22 17:18:00,76.703,50.65
2020-10-22 17:19:00,76.528,50.72
2020-10-22 17:20:00,76.528,50.72
2020-10-22 17:21:00,76.703,50.65
2020-10-22 17:22:00,76.703,50.61
2020-10-22 17:23:00,76.703,50.57
2020-10-22 17:24:00,76.528,50.56
2020-10-22 17:25:00,76.528,50.56
2020-10-22 17:26:00,76.528,50.6
2020-10-22 17:27:00,76.528,50.6
2020-10-22 17:28:00,76.528,50.56
2020-10-22 17:29:00,76.528,50.52
2020-10-22 17:30:00,76.528,50.52
2020-10-22 17:31:00,76.528,50.52
2020-10-22 17:32:00,76.528,50.56
2020-10-22 17:33:00,76.528,50.52
2020-10-22 17:34:00,76.528,50.52
2020-10-22 17:35:00,76.528,50.48
2020-10-22 17:36:00,76.528,50.44
2020-10-22 17:37:00,76.528,50.37
2020-10-22 17:38:00,76.528,50.37
2020-10-22 17:39:00,76.528,50.37
2020-10-22 17:40:00,76.528,50.33
2020-10-22 17:41:00,76.528,50.37
2020-10-22 17:42:00,76.354,50.43
2020-10-22 17:43:00,76.354,50.51
2020-10-22 17:44:00,76.354,50.55
2020-10-22 17:45:00,76.354,50.55
2020-10-22 17:46:00,76.354,50.55
2020-10-22 17:47:00,76.354,50.55
2020-10-22 17:48:00,76.354,50.55
2020-10-22 17:49:00,76.354,50.55
2020-10-22 17:50:00,76.354,50.55
2020-10-22 17:51:00,76.354,50.55
2020-10-22 17:52:00,76.354,50.55
2020-10-22 17:53:00,76.354,50.55
2020-10-22 17:54:00,76.354,50.63
2020-10-22 17:55:00,76.354,50.66
2020-10-22 17:56:00,76.354,50.7
2020-10-22 17:57:00,76.354,50.7
2020-10-22 17:58:00,76.354,50.74
2020-10-22 17:59:00,76.354,50.78
2020-10-22 18:00:00,76.354,50.78
2020-10-22 18:01:00,76.354,50.78
2020-10-22 18:02:00,76.354,50.78
2020-10-22 18:03:00,76.354,50.78
2020-10-22 18:04:00,76.181,50.81
2020-10-22 18:05:00,76.181,50.81
2020-10-22 18:06:00,76.181,50.85
2020-10-22 18:07:00,76.181,50.89
2020-10-22 18:08:00,76.181,50.93
2020-10-22 18:09:00,76.181,50.93
2020-10-22 18:10:00,76.181,50.93
2020-10-22 18:11:00,76.181,50.97
2020-10-22 18:12:00,76.181,50.97
2020-10-22 18:13:00,76.181,50.97
2020-10-22 18:14:00,76.181,51.01
2020-10-22 18:15:00,76.181,51.05
2020-10-22 18:16:00,76.181,51.05
2020-10-22 18:17:00,76.181,51.09
2020-10-22 18:18:00,76.181,51.09
2020-10-22 18:19:00,76.181,51.13
2020-10-22 18:20:00,76.181,51.13
2020-10-22 18:21:00,76.181,51.17
2020-10-22 18:22:00,76.181,51.17
2020-10-22 18:23:00,76.181,51.17
2020-10-22 18:24:00,76.181,51.17
2020-10-22 18:25:00,76.181,51.17
2020-10-22 18:26:00,76.181,51.21
2020-10-22 18:27:00,76.006,51.27
2020-10-22 18:28:00,76.006,51.31
2020-10-22 18:29:00,76.006,51.31
2020-10-22 18:30:00,76.006,51.39
2020-10-22 18:31:00,76.006,51.51
2020-10-22 18:32:00,76.006,51.76
2020-10-22 18:33:00,76.006,52.14
2020-10-22 18:34:00,76.006,52.74
2020-10-22 18:35:00,76.006,53.04
2020-10-22 18:36:00,76.006,53.13
2020-10-22 18:37:00,76.006,53.22
2020-10-22 18:38:00,76.006,53.36
2020-10-22 18:39:00,76.181,53.42
2020-10-22 18:40:00,76.006,53.45
2020-10-22 18:41:00,76.181,53.42
2020-10-22 18:42:00,76.181,53.38
2020-10-22 18:43:00,76.181,53.29
2020-10-22 18:44:00,76.181,53.2
2020-10-22 18:45:00,76.181,53.15
2020-10-22 18:46:00,76.181,53.24
2020-10-22 18:47:00,76.181,53.2
2020-10-22 18:48:00,76.181,53.15
2020-10-22 18:49:00,76.006,53.13
2020-10-22 18:50:00,76.006,53.09
2020-10-22 18:51:00,76.006,53.13
2020-10-22 18:52:00,76.006,53.09
2020-10-22 18:53:00,76.006,53.09
2020-10-22 18:54:00,76.006,53.09
2020-10-22 18:55:00,76.006,53.09
2020-10-22 18:56:00,76.006,53.13
2020-10-22 18:57:00,76.006,53.13
2020-10-22 18:58:00,76.006,53.13
2020-10-22 18:59:00,76.006,53.13
2020-10-22 19:00:00,76.006,53.22
2020-10-22 19:01:00,76.006,53.27
2020-10-22 19:02:00,76.006,53.27
2020-10-22 19:03:00,76.006,53.27
2020-10-22 19:04:00,76.006,53.27
2020-10-22 19:05:00,76.006,53.27
2020-10-22 19:06:00,76.006,53.27
2020-10-22 19:07:00,76.006,53.22
2020-10-22 19:08:00,76.006,53.22
2020-10-22 19:09:00,75.832,53.25
2020-10-22 19:10:00,75.832,53.25
2020-10-22 19:11:00,75.832,53.25
2020-10-22 19:12:00,75.832,53.25
2020-10-22 19:13:00,75.832,53.2
2020-10-22 19:14:00,75.832,53.2
2020-10-22 19:15:00,75.832,53.16
2020-10-22 19:16:00,75.832,53.16
2020-10-22 19:17:00,75.832,53.11
2020-10-22 19:18:00,75.832,53.11
2020-10-22 19:19:00,75.832,53.07
2020-10-22 19:20:00,75.832,53.07
2020-10-22 19:21:00,75.832,53.07
2020-10-22 19:22:00,75.832,53.02
2020-10-22 19:23:00,75.65899999999999,53.05
2020-10-22 19:24:00,75.65899999999999,53.01
2020-10-22 19:25:00,75.65899999999999,53.01
2020-10-22 19:26:00,75.65899999999999,53.01
2020-10-22 19:27:00,75.65899999999999,53.05
2020-10-22 19:28:00,75.65899999999999,53.05
2020-10-22 19:29:00,75.65899999999999,53.05
2020-10-22 19:30:00,75.65899999999999,53.05
2020-10-22 19:31:00,75.65899999999999,53.09
2020-10-22 19:32:00,75.65899999999999,53.09
2020-10-22 19:33:00,75.65899999999999,53.14
2020-10-22 19:34:00,75.65899999999999,53.18
2020-10-22 19:35:00,75.65899999999999,53.23
2020-10-22 19:36:00,75.484,53.39
2020-10-22 19:37:00,75.65899999999999,53.45
2020-10-22 19:38:00,75.484,53.61
2020-10-22 19:39:00,75.65899999999999,53.64
2020-10-22 19:40:00,75.65899999999999,53.68
2020-10-22 19:41:00,75.65899999999999,54.1
2020-10-22 19:42:00,75.832,54.22
2020-10-22 19:43:00,75.832,54.17
2020-10-22 19:44:00,75.65899999999999,54.15
2020-10-22 19:45:00,75.65899999999999,54.15
2020-10-22 19:46:00,75.65899999999999,54.15
2020-10-22 19:47:00,75.65899999999999,54.15
2020-10-22 19:48:00,75.65899999999999,54.19
2020-10-22 19:49:00,75.65899999999999,54.19
2020-10-22 19:50:00,75.65899999999999,54.19
2020-10-22 19:51:00,75.65899999999999,54.19
2020-10-22 19:52:00,75.484,54.27
2020-10-22 19:53:00,75.484,54.31
2020-10-22 19:54:00,75.484,54.36
2020-10-22 19:55:00,75.484,54.36
2020-10-22 19:56:00,75.484,54.41
2020-10-22 19:57:00,75.484,54.46
2020-10-22 19:58:00,75.484,54.65
2020-10-22 19:59:00,75.484,54.65
2020-10-22 20:00:00,75.484,54.8
2020-10-22 20:01:00,75.484,55.0
2020-10-22 20:02:00,75.484,54.95
2020-10-22 20:03:00,75.484,54.95
2020-10-22 20:04:00,75.484,54.9
2020-10-22 20:05:00,75.484,54.9
2020-10-22 20:06:00,75.65899999999999,54.87
2020-10-22 20:07:00,75.484,54.85
2020-10-22 20:08:00,75.484,54.8
2020-10-22 20:09:00,75.484,54.85
2020-10-22 20:10:00,75.484,54.8
2020-10-22 20:11:00,75.484,54.8
2020-10-22 20:12:00,75.65899999999999,54.82
2020-10-22 20:13:00,75.65899999999999,54.87
2020-10-22 20:14:00,75.65899999999999,54.92
2020-10-22 20:15:00,75.65899999999999,54.92
2020-10-22 20:16:00,75.65899999999999,54.92
2020-10-22 20:17:00,75.65899999999999,54.92
2020-10-22 20:18:00,75.65899999999999,54.92
2020-10-22 20:19:00,75.65899999999999,54.97
2020-10-22 20:20:00,75.65899999999999,54.97
2020-10-22 20:21:00,75.65899999999999,54.97
2020-10-22 20:22:00,75.65899999999999,54.87
2020-10-22 20:23:00,75.65899999999999,54.87
2020-10-22 20:24:00,75.65899999999999,54.82
2020-10-22 20:25:00,75.65899999999999,54.77
2020-10-22 20:26:00,75.484,54.85
2020-10-22 20:27:00,75.65899999999999,54.92
2020-10-22 20:28:00,75.484,54.95
2020-10-22 20:29:00,75.65899999999999,54.87
2020-10-22 20:30:00,75.484,54.9
2020-10-22 20:31:00,75.484,54.9
2020-10-22 20:32:00,75.484,54.95
2020-10-22 20:33:00,75.65899999999999,54.92
2020-10-22 20:34:00,75.65899999999999,54.87
2020-10-22 20:35:00,75.65899999999999,54.87
2020-10-22 20:36:00,75.65899999999999,54.87
2020-10-22 20:37:00,75.65899999999999,54.82
2020-10-22 20:38:00,75.65899999999999,54.77
2020-10-22 20:39:00,75.65899999999999,54.72
2020-10-22 20:40:00,75.484,54.85
2020-10-22 20:41:00,75.484,55.0
2020-10-22 20:42:00,75.484,55.1
2020-10-22 20:43:00,75.484,55.1
2020-10-22 20:44:00,75.484,55.15
2020-10-22 20:45:00,75.484,55.15
2020-10-22 20:46:00,75.484,55.1
2020-10-22 20:47:00,75.484,55.05
2020-10-22 20:48:00,75.484,55.0
2020-10-22 20:49:00,75.484,55.0
2020-10-22 20:50:00,75.484,54.95
2020-10-22 20:51:00,75.484,54.95
2020-10-22 20:52:00,75.484,54.95
2020-10-22 20:53:00,75.484,55.0
2020-10-22 20:54:00,75.484,55.05
2020-10-22 20:55:00,75.484,55.05
2020-10-22 20:56:00,75.484,55.05
2020-10-22 20:57:00,75.484,55.05
2020-10-22 20:58:00,75.484,55.1
2020-10-22 20:59:00,75.484,55.1
2020-10-22 21:00:00,75.484,55.1
2020-10-22 21:01:00,75.484,55.1
2020-10-22 21:02:00,75.484,55.1
2020-10-22 21:03:00,75.484,55.1
2020-10-22 21:04:00,75.484,55.05
2020-10-22 21:05:00,75.484,55.05
2020-10-22 21:06:00,75.484,55.0
2020-10-22 21:07:00,75.312,54.97
2020-10-22 21:08:00,75.484,55.0
2020-10-22 21:09:00,75.484,55.0
2020-10-22 21:10:00,75.484,55.05
2020-10-22 21:11:00,75.484,55.15
2020-10-22 21:12:00,75.484,55.1
2020-10-22 21:13:00,75.484,55.25
2020-10-22 21:14:00,75.484,55.3
2020-10-22 21:15:00,75.484,55.25
2020-10-22 21:16:00,75.484,55.2
2020-10-22 21:17:00,75.484,55.15
2020-10-22 21:18:00,75.484,55.1
2020-10-22 21:19:00,75.484,55.05
2020-10-22 21:20:00,75.484,55.15
2020-10-22 21:21:00,75.484,55.15
2020-10-22 21:22:00,75.484,55.15
2020-10-22 21:23:00,75.484,55.15
2020-10-22 21:24:00,75.484,55.1
2020-10-22 21:25:00,75.484,55.05
2020-10-22 21:26:00,75.484,55.15
2020-10-22 21:27:00,75.484,55.3
2020-10-22 21:28:00,75.484,55.35
2020-10-22 21:29:00,75.484,55.3
2020-10-22 21:30:00,75.484,55.35
2020-10-22 21:31:00,75.484,55.4
2020-10-22 21:32:00,75.484,55.4
2020-10-22 21:33:00,75.484,55.4
2020-10-22 21:34:00,75.484,55.4
2020-10-22 21:35:00,75.484,55.5
2020-10-22 21:36:00,75.484,55.61
2020-10-22 21:37:00,75.484,55.66
2020-10-22 21:38:00,75.484,55.71
2020-10-22 21:39:00,75.484,55.81
2020-10-22 21:40:00,75.484,55.76
2020-10-22 21:41:00,75.484,55.76
2020-10-22 21:42:00,75.65899999999999,55.74
2020-10-22 21:43:00,75.484,55.87
2020-10-22 21:44:00,75.65899999999999,56.05
2020-10-22 21:45:00,75.65899999999999,56.22
2020-10-22 21:46:00,75.65899999999999,56.38
2020-10-22 21:47:00,75.65899999999999,56.54
2020-10-22 21:48:00,75.65899999999999,56.65
2020-10-22 21:49:00,75.65899999999999,56.88
2020-10-22 21:50:00,75.65899999999999,56.88
2020-10-22 21:51:00,75.65899999999999,56.99
2020-10-22 21:52:00,75.65899999999999,56.94
2020-10-22 21:53:00,75.65899999999999,56.94
2020-10-22 21:54:00,75.65899999999999,56.77
2020-10-22 21:55:00,75.65899999999999,56.71
2020-10-22 21:56:00,75.65899999999999,56.6
2020-10-22 21:57:00,75.65899999999999,56.6
2020-10-22 21:58:00,75.65899999999999,56.6
2020-10-22 21:59:00,75.65899999999999,56.54
2020-10-22 22:00:00,75.65899999999999,56.82
2020-10-22 22:01:00,75.65899999999999,56.94
2020-10-22 22:02:00,75.65899999999999,56.94
2020-10-22 22:03:00,75.65899999999999,56.77
2020-10-22 22:04:00,75.65899999999999,56.71
2020-10-22 22:05:00,75.484,56.79
2020-10-22 22:06:00,75.484,56.79
2020-10-22 22:07:00,75.484,56.79
2020-10-22 22:08:00,75.484,56.79
2020-10-22 22:09:00,75.484,56.73
2020-10-22 22:10:00,75.484,56.68
2020-10-22 22:11:00,75.484,56.62
2020-10-22 22:12:00,75.484,56.62
2020-10-22 22:13:00,75.484,56.57
2020-10-22 22:14:00,75.484,56.51
2020-10-22 22:15:00,75.484,56.51
2020-10-22 22:16:00,75.484,56.51
2020-10-22 22:17:00,75.484,56.51
2020-10-22 22:18:00,75.484,56.51
2020-10-22 22:19:00,75.484,56.51
2020-10-22 22:20:00,75.484,56.57
2020-10-22 22:21:00,75.484,56.51
2020-10-22 22:22:00,75.484,56.4
2020-10-22 22:23:00,75.484,56.29
2020-10-22 22:24:00,75.484,56.29
2020-10-22 22:25:00,75.484,56.4
2020-10-22 22:26:00,75.484,56.46
2020-10-22 22:27:00,75.484,56.51
2020-10-22 22:28:00,75.312,56.54
2020-10-22 22:29:00,75.484,56.57
2020-10-22 22:30:00,75.312,56.59
2020-10-22 22:31:00,75.312,56.48
2020-10-22 22:32:00,75.312,56.54
2020-10-22 22:33:00,75.312,56.54
2020-10-22 22:34:00,75.312,56.59
2020-10-22 22:35:00,75.312,56.59
2020-10-22 22:36:00,75.312,56.59
2020-10-22 22:37:00,75.312,56.59
2020-10-22 22:38:00,75.312,56.65
2020-10-22 22:39:00,75.312,56.76
2020-10-22 22:40:00,75.312,56.65
2020-10-22 22:41:00,75.312,56.59
2020-10-22 22:42:00,75.312,56.54
2020-10-22 22:43:00,75.312,56.48
2020-10-22 22:44:00,75.312,56.43
2020-10-22 22:45:00,75.312,56.43
2020-10-22 22:46:00,75.312,56.37
2020-10-22 22:47:00,75.312,56.32
2020-10-22 22:48:00,75.312,56.26
2020-10-22 22:49:00,75.312,56.21
2020-10-22 22:50:00,75.312,56.21
2020-10-22 22:51:00,75.312,56.16
2020-10-22 22:52:00,75.312,56.16
2020-10-22 22:53:00,75.312,56.16
2020-10-22 22:54:00,75.312,56.16
2020-10-22 22:55:00,75.312,56.16
2020-10-22 22:56:00,75.312,56.1
2020-10-22 22:57:00,75.312,56.1
2020-10-22 22:58:00,75.312,56.1
2020-10-22 22:59:00,75.312,56.05
2020-10-22 23:00:00,75.312,56.1
2020-10-22 23:01:00,75.312,56.16
2020-10-22 23:02:00,75.312,56.16
2020-10-22 23:03:00,75.312,56.1
2020-10-22 23:04:00,75.312,56.1
2020-10-22 23:05:00,75.312,56.05
2020-10-22 23:06:00,75.312,56.0
2020-10-22 23:07:00,75.312,56.05
2020-10-22 23:08:00,75.312,56.05
2020-10-22 23:09:00,75.139,56.07
2020-10-22 23:10:00,75.312,56.0
2020-10-22 23:11:00,75.139,56.07
2020-10-22 23:12:00,75.312,56.16
2020-10-22 23:13:00,75.312,56.16
2020-10-22 23:14:00,75.312,56.16
2020-10-22 23:15:00,75.312,56.1
2020-10-22 23:16:00,75.139,56.13
2020-10-22 23:17:00,75.312,56.05
2020-10-22 23:18:00,75.312,56.05
2020-10-22 23:19:00,75.312,56.16
2020-10-22 23:20:00,75.312,56.21
2020-10-22 23:21:00,75.312,56.21
2020-10-22 23:22:00,75.312,56.26
2020-10-22 23:23:00,75.312,56.21
2020-10-22 23:24:00,75.312,56.21
2020-10-22 23:25:00,75.312,56.21
2020-10-22 23:26:00,75.312,56.21
2020-10-22 23:27:00,75.312,56.21
2020-10-22 23:28:00,75.312,56.16
2020-10-22 23:29:00,75.312,56.1
2020-10-22 23:30:00,75.139,56.07
2020-10-22 23:31:00,75.312,56.05
2020-10-22 23:32:00,75.312,56.05
2020-10-22 23:33:00,75.312,56.1
2020-10-22 23:34:00,75.312,56.1
2020-10-22 23:35:00,75.312,56.1
2020-10-22 23:36:00,75.312,56.1
2020-10-22 23:37:00,75.312,56.16
2020-10-22 23:38:00,75.312,56.21
2020-10-22 23:39:00,75.312,56.26
2020-10-22 23:40:00,75.312,56.26
2020-10-22 23:41:00,75.312,56.21
2020-10-22 23:42:00,75.312,56.16
2020-10-22 23:43:00,75.312,56.16
2020-10-22 23:44:00,75.312,56.16
2020-10-22 23:45:00,75.312,56.1
2020-10-22 23:46:00,75.312,56.1
2020-10-22 23:47:00,75.312,56.1
2020-10-22 23:48:00,75.312,56.1
2020-10-22 23:49:00,75.312,56.1
2020-10-22 23:50:00,75.312,56.1
2020-10-22 23:51:00,75.312,56.05
2020-10-22 23:52:00,75.312,56.05
2020-10-22 23:53:00,75.312,56.05
2020-10-22 23:54:00,75.312,56.05
2020-10-22 23:55:00,75.312,56.05
2020-10-22 23:56:00,75.312,56.05
2020-10-22 23:57:00,75.312,56.1
2020-10-22 23:58:00,75.312,56.16
2020-10-22 23:59:00,75.312,56.16
2020-10-23 00:00:00,75.312,56.16
2020-10-23 00:01:00,75.312,56.16
2020-10-23 00:02:00,75.312,56.16
2020-10-23 00:03:00,75.312,56.21
2020-10-23 00:04:00,75.484,56.19
2020-10-23 00:05:00,75.484,56.19
2020-10-23 00:06:00,75.484,56.13
2020-10-23 00:07:00,75.484,56.13
2020-10-23 00:08:00,75.484,56.19
2020-10-23 00:09:00,75.484,56.19
2020-10-23 00:10:00,75.484,56.19
2020-10-23 00:11:00,75.484,56.19
2020-10-23 00:12:00,75.484,56.24
2020-10-23 00:13:00,75.484,56.24
2020-10-23 00:14:00,75.484,56.24
2020-10-23 00:15:00,75.484,56.29
2020-10-23 00:16:00,75.484,56.29
2020-10-23 00:17:00,75.484,56.4
2020-10-23 00:18:00,75.484,56.46
2020-10-23 00:19:00,75.484,56.51
2020-10-23 00:20:00,75.484,56.62
2020-10-23 00:21:00,75.484,56.68
2020-10-23 00:22:00,75.484,56.73
2020-10-23 00:23:00,75.484,56.79
2020-10-23 00:24:00,75.484,56.79
2020-10-23 00:25:00,75.484,56.85
2020-10-23 00:26:00,75.484,56.85
2020-10-23 00:27:00,75.484,56.96
2020-10-23 00:28:00,75.484,56.96
2020-10-23 00:29:00,75.484,57.02
2020-10-23 00:30:00,75.484,57.02
2020-10-23 00:31:00,75.484,57.02
2020-10-23 00:32:00,75.484,57.07
2020-10-23 00:33:00,75.484,57.07
2020-10-23 00:34:00,75.484,57.07
2020-10-23 00:35:00,75.484,57.13
2020-10-23 00:36:00,75.484,57.19
2020-10-23 00:37:00,75.484,57.25
2020-10-23 00:38:00,75.484,57.36
2020-10-23 00:39:00,75.484,57.48
2020-10-23 00:40:00,75.484,57.54
2020-10-23 00:41:00,75.484,57.6
2020-10-23 00:42:00,75.484,57.66
2020-10-23 00:43:00,75.484,57.72
2020-10-23 00:44:00,75.484,57.78
2020-10-23 00:45:00,75.484,57.78
2020-10-23 00:46:00,75.484,57.84
2020-10-23 00:47:00,75.484,57.9
2020-10-23 00:48:00,75.484,57.96
2020-10-23 00:49:00,75.484,58.02
2020-10-23 00:50:00,75.484,57.96
2020-10-23 00:51:00,75.484,57.96
2020-10-23 00:52:00,75.484,58.02
2020-10-23 00:53:00,75.484,58.02
2020-10-23 00:54:00,75.484,57.96
2020-10-23 00:55:00,75.484,58.02
2020-10-23 00:56:00,75.484,58.02
2020-10-23 00:57:00,75.484,57.96
2020-10-23 00:58:00,75.484,57.96
2020-10-23 00:59:00,75.484,58.02
2020-10-23 01:00:00,75.484,58.02
2020-10-23 01:01:00,75.484,58.08
2020-10-23 01:02:00,75.484,58.14
2020-10-23 01:03:00,75.484,58.2
2020-10-23 01:04:00,75.484,58.26
2020-10-23 01:05:00,75.484,58.39
2020-10-23 01:06:00,75.484,58.39
2020-10-23 01:07:00,75.484,58.45
2020-10-23 01:08:00,75.484,58.51
2020-10-23 01:09:00,75.484,58.51
2020-10-23 01:10:00,75.484,58.51
2020-10-23 01:11:00,75.484,58.58
2020-10-23 01:12:00,75.484,58.64
2020-10-23 01:13:00,75.65899999999999,58.68
2020-10-23 01:14:00,75.65899999999999,58.68
2020-10-23 01:15:00,75.65899999999999,58.68
2020-10-23 01:16:00,75.65899999999999,58.68
2020-10-23 01:17:00,75.65899999999999,58.68
2020-10-23 01:18:00,75.484,58.77
2020-10-23 01:19:00,75.65899999999999,58.75
2020-10-23 01:20:00,75.65899999999999,58.75
2020-10-23 01:21:00,75.65899999999999,58.75
2020-10-23 01:22:00,75.65899999999999,58.75
2020-10-23 01:23:00,75.65899999999999,58.81
2020-10-23 01:24:00,75.65899999999999,58.81
2020-10-23 01:25:00,75.65899999999999,58.88
2020-10-23 01:26:00,75.65899999999999,58.94
2020-10-23 01:27:00,75.65899999999999,59.01
2020-10-23 01:28:00,75.65899999999999,59.01
2020-10-23 01:29:00,75.65899999999999,59.01
2020-10-23 01:30:00,75.65899999999999,59.01
2020-10-23 01:31:00,75.65899999999999,59.01
2020-10-23 01:32:00,75.65899999999999,59.01
2020-10-23 01:33:00,75.65899999999999,59.01
2020-10-23 01:34:00,75.65899999999999,59.01
2020-10-23 01:35:00,75.65899999999999,59.01
2020-10-23 01:36:00,75.65899999999999,59.01
2020-10-23 01:37:00,75.65899999999999,58.94
2020-10-23 01:38:00,75.484,58.9
2020-10-23 01:39:00,75.484,58.77
